,country,type,recycling_m,scrap_sum,year,Strategy type
1284,Jamaica,NMC622,Direct,0.7191364620893618,2032,Strategy 1
1287,Jamaica,NMC811,Direct,0.20619939990644792,2032,Strategy 1
1314,Japan,LFP,Direct,1221.3521497237841,2032,Strategy 1
1329,Japan,NCA,Direct,14686.41247934778,2032,Strategy 1
1318,Japan,NMC111,Hydro,3855.663613518582,2032,Strategy 1
1327,Japan,NMC523,Hydro,4623.5104250703835,2032,Strategy 1
1320,Japan,NMC622,Direct,2271.3592392773653,2032,Strategy 1
1323,Japan,NMC811,Direct,1783.104464129784,2032,Strategy 1
1296,Jordan,LFP,Direct,66.60674862070404,2032,Strategy 1
1311,Jordan,NCA,Direct,770.1202456620026,2032,Strategy 1
1299,Jordan,NMC111,Direct,198.4859908647715,2032,Strategy 1
1308,Jordan,NMC523,Direct,243.28193516422638,2032,Strategy 1
1302,Jordan,NMC622,Direct,119.92977122679281,2032,Strategy 1
1305,Jordan,NMC811,Direct,94.46389047949651,2032,Strategy 1
1332,Kazakhstan,LFP,Direct,97.89901333482705,2032,Strategy 1
1347,Kazakhstan,NCA,Direct,1271.921697785488,2032,Strategy 1
1335,Kazakhstan,NMC111,Direct,337.47095842999215,2032,Strategy 1
1344,Kazakhstan,NMC523,Direct,397.92741446341057,2032,Strategy 1
1338,Kazakhstan,NMC622,Direct,195.33186962123668,2032,Strategy 1
1341,Kazakhstan,NMC811,Direct,152.57833967594422,2032,Strategy 1
1350,Kenya,LFP,Direct,463.8809204559173,2032,Strategy 1
1365,Kenya,NCA,Direct,5009.305563068955,2032,Strategy 1
1354,Kenya,NMC111,Hydro,1271.368885986466,2032,Strategy 1
1363,Kenya,NMC523,Hydro,1575.7944475798126,2032,Strategy 1
1356,Kenya,NMC622,Direct,780.5514455144286,2032,Strategy 1
1359,Kenya,NMC811,Direct,620.5574019824037,2032,Strategy 1
1404,Kiribati,LFP,Direct,0.11896231977721752,2032,Strategy 1
1419,Kiribati,NCA,Direct,1.3183731152251241,2032,Strategy 1
1407,Kiribati,NMC111,Direct,0.3398196053104637,2032,Strategy 1
1416,Kiribati,NMC523,Direct,0.40930154259421603,2032,Strategy 1
1410,Kiribati,NMC622,Direct,0.20258664684042205,2032,Strategy 1
1413,Kiribati,NMC811,Direct,0.16059895423818152,2032,Strategy 1
1422,Korea,LFP,Direct,6081.24850853689,2032,Strategy 1
1437,Korea,NCA,Direct,67335.80909659354,2032,Strategy 1
1426,Korea,NMC111,Hydro,17133.946580812342,2032,Strategy 1
1435,Korea,NMC523,Hydro,21197.281539791322,2032,Strategy 1
1429,Korea,NMC622,Hydro,10491.011929023009,2032,Strategy 1
1431,Korea,NMC811,Direct,8332.44328195962,2032,Strategy 1
1440,Kuwait,LFP,Direct,0.0,2032,Strategy 1
1455,Kuwait,NCA,Direct,10.851645031360826,2032,Strategy 1
1443,Kuwait,NMC111,Direct,6.075210318564937,2032,Strategy 1
1452,Kuwait,NMC523,Direct,3.9408611546173016,2032,Strategy 1
1446,Kuwait,NMC622,Direct,1.4127728156935515,2032,Strategy 1
1449,Kuwait,NMC811,Direct,0.35945704437707626,2032,Strategy 1
1368,Kyrgyzstan,LFP,Direct,0.0,2032,Strategy 1
1383,Kyrgyzstan,NCA,Direct,2.4348778608873576,2032,Strategy 1
1371,Kyrgyzstan,NMC111,Direct,1.3917848461977655,2032,Strategy 1
1380,Kyrgyzstan,NMC523,Direct,0.7046981832968273,2032,Strategy 1
1374,Kyrgyzstan,NMC622,Direct,0.2663342278190875,2032,Strategy 1
1377,Kyrgyzstan,NMC811,Direct,0.08569954007736805,2032,Strategy 1
1458,Lao People's Dem. Rep.,LFP,Direct,239.63397712896352,2032,Strategy 1
1473,Lao People's Dem. Rep.,NCA,Direct,2509.322084511976,2032,Strategy 1
1461,Lao People's Dem. Rep.,NMC111,Direct,636.4912173770175,2032,Strategy 1
1471,Lao People's Dem. Rep.,NMC523,Hydro,789.290874703676,2032,Strategy 1
1464,Lao People's Dem. Rep.,NMC622,Direct,391.02809244786386,2032,Strategy 1
1467,Lao People's Dem. Rep.,NMC811,Direct,311.3212292815112,2032,Strategy 1
1584,Latvia,LFP,Direct,334.8014911450452,2032,Strategy 1
1599,Latvia,NCA,Direct,501.05137899400427,2032,Strategy 1
1587,Latvia,NMC111,Direct,284.4349843373522,2032,Strategy 1
1596,Latvia,NMC523,Direct,319.76200833551155,2032,Strategy 1
1590,Latvia,NMC622,Direct,158.40765460780457,2032,Strategy 1
1593,Latvia,NMC811,Direct,98.62929885228156,2032,Strategy 1
1476,Lebanon,LFP,Direct,303.003726359374,2032,Strategy 1
1491,Lebanon,NCA,Direct,3178.4220120155546,2032,Strategy 1
1479,Lebanon,NMC111,Direct,806.2873385683147,2032,Strategy 1
1489,Lebanon,NMC523,Hydro,999.7948166406453,2032,Strategy 1
1482,Lebanon,NMC622,Direct,495.2994048818052,2032,Strategy 1
1485,Lebanon,NMC811,Direct,394.26572093444776,2032,Strategy 1
1530,Lesotho,LFP,Direct,7.206786628497557,2032,Strategy 1
1545,Lesotho,NCA,Direct,79.49688138141919,2032,Strategy 1
1533,Lesotho,NMC111,Direct,20.201817615473058,2032,Strategy 1
1542,Lesotho,NMC523,Direct,25.006228951090822,2032,Strategy 1
1536,Lesotho,NMC622,Direct,12.384250621034276,2032,Strategy 1
1539,Lesotho,NMC811,Direct,9.823983282421988,2032,Strategy 1
1548,Lithuania,LFP,Direct,547.2247679173249,2032,Strategy 1
1563,Lithuania,NCA,Direct,819.3453612793986,2032,Strategy 1
1551,Lithuania,NMC111,Direct,465.12460663226267,2032,Strategy 1
1561,Lithuania,NMC523,Hydro,522.8920838261706,2032,Strategy 1
1554,Lithuania,NMC622,Direct,259.03629208125284,2032,Strategy 1
1557,Lithuania,NMC811,Direct,161.28261900712062,2032,Strategy 1
1566,Luxembourg,LFP,Direct,348.2035286109796,2032,Strategy 1
1581,Luxembourg,NCA,Direct,530.5502215249544,2032,Strategy 1
1569,Luxembourg,NMC111,Direct,301.2222053530243,2032,Strategy 1
1578,Luxembourg,NMC523,Direct,338.6015111190968,2032,Strategy 1
1572,Luxembourg,NMC622,Direct,167.7295083146712,2032,Strategy 1
1575,Luxembourg,NMC811,Direct,104.40741101712145,2032,Strategy 1
1638,Madagascar,LFP,Direct,17.285323698216484,2032,Strategy 1
1653,Madagascar,NCA,Direct,191.28891873394483,2032,Strategy 1
1641,Madagascar,NMC111,Direct,48.73092088656881,2032,Strategy 1
1650,Madagascar,NMC523,Direct,60.240635315782114,2032,Strategy 1
1644,Madagascar,NMC622,Direct,29.802356446718374,2032,Strategy 1
1647,Madagascar,NMC811,Direct,23.606949589993096,2032,Strategy 1
1818,Malawi,LFP,Direct,69.51481184042218,2032,Strategy 1
1833,Malawi,NCA,Direct,786.0878033687313,2032,Strategy 1
1821,Malawi,NMC111,Direct,201.03353613225394,2032,Strategy 1
1830,Malawi,NMC523,Direct,247.64111723369487,2032,Strategy 1
1824,Malawi,NMC622,Direct,122.38668249256163,2032,Strategy 1
1827,Malawi,NMC811,Direct,96.82626130674466,2032,Strategy 1
1836,Malaysia,LFP,Direct,1.4311755185461437,2032,Strategy 1
1851,Malaysia,NCA,Direct,20.74224269480856,2032,Strategy 1
1839,Malaysia,NMC111,Direct,5.961503399003992,2032,Strategy 1
1848,Malaysia,NMC523,Direct,6.142143547461942,2032,Strategy 1
1842,Malaysia,NMC622,Direct,2.9799395857276574,2032,Strategy 1
1845,Malaysia,NMC811,Direct,2.3725949980661767,2032,Strategy 1
1656,Maldives,LFP,Direct,4.9665321467465064,2032,Strategy 1
1671,Maldives,NCA,Direct,58.27938732797526,2032,Strategy 1
1659,Maldives,NMC111,Direct,15.08908416336985,2032,Strategy 1
1668,Maldives,NMC523,Direct,18.401501002075047,2032,Strategy 1
1662,Maldives,NMC622,Direct,9.067781476899881,2032,Strategy 1
1665,Maldives,NMC811,Direct,7.155495977961451,2032,Strategy 1
1710,Mali,LFP,Direct,4.387408873661601,2032,Strategy 1
1725,Mali,NCA,Direct,49.01618684394472,2032,Strategy 1
1713,Mali,NMC111,Direct,12.51345927864016,2032,Strategy 1
1722,Mali,NMC523,Direct,15.44561252846675,2032,Strategy 1
1716,Mali,NMC622,Direct,7.636055584279847,2032,Strategy 1
1719,Mali,NMC811,Direct,6.035079722112188,2032,Strategy 1
1728,Malta,LFP,Direct,123.7026013123658,2032,Strategy 1
1743,Malta,NCA,Direct,185.65516006992905,2032,Strategy 1
1731,Malta,NMC111,Direct,105.39472164256372,2032,Strategy 1
1740,Malta,NMC523,Direct,118.4826959337987,2032,Strategy 1
1734,Malta,NMC622,Direct,58.694701504717614,2032,Strategy 1
1737,Malta,NMC811,Direct,36.543374780062535,2032,Strategy 1
1782,Mauritania,LFP,Direct,0.0,2032,Strategy 1
1797,Mauritania,NCA,Direct,0.09586199519591652,2032,Strategy 1
1785,Mauritania,NMC111,Direct,0.026133267709858927,2032,Strategy 1
1794,Mauritania,NMC523,Direct,0.030723433984901363,2032,Strategy 1
1788,Mauritania,NMC622,Direct,0.014868820216151669,2032,Strategy 1
1791,Mauritania,NMC811,Direct,0.0030847746855513407,2032,Strategy 1
1800,Mauritius,LFP,Direct,25.86365408759354,2032,Strategy 1
1815,Mauritius,NCA,Direct,293.0050452935528,2032,Strategy 1
1803,Mauritius,NMC111,Direct,74.80058599520531,2032,Strategy 1
1812,Mauritius,NMC523,Direct,92.27808155228884,2032,Strategy 1
1806,Mauritius,NMC622,Direct,45.62884700899006,2032,Strategy 1
1809,Mauritius,NMC811,Direct,36.133673001826814,2032,Strategy 1
1674,Mexico,LFP,Direct,1324.7425461950431,2032,Strategy 1
1689,Mexico,NCA,Direct,14084.125467417562,2032,Strategy 1
1678,Mexico,NMC111,Hydro,3574.128100553772,2032,Strategy 1
1687,Mexico,NMC523,Hydro,4430.7617956669455,2032,Strategy 1
1680,Mexico,NMC622,Direct,2194.7367501557646,2032,Strategy 1
1683,Mexico,NMC811,Direct,1746.7222670781084,2032,Strategy 1
1746,Mongolia,LFP,Direct,13.673062801237464,2032,Strategy 1
1761,Mongolia,NCA,Direct,155.98216139307718,2032,Strategy 1
1749,Mongolia,NMC111,Direct,40.0312376074351,2032,Strategy 1
1758,Mongolia,NMC523,Direct,49.1708165254202,2032,Strategy 1
1752,Mongolia,NMC622,Direct,24.28733138767776,2032,Strategy 1
1755,Mongolia,NMC811,Direct,19.21196364421273,2032,Strategy 1
2880,Montenegro,LFP,Direct,3.722283731813541,2032,Strategy 1
2895,Montenegro,NCA,Direct,43.318107706292,2032,Strategy 1
2883,Montenegro,NMC111,Direct,11.116437360704348,2032,Strategy 1
2892,Montenegro,NMC523,Direct,13.644919398694816,2032,Strategy 1
2886,Montenegro,NMC622,Direct,6.739072727166339,2032,Strategy 1
2889,Montenegro,NMC811,Direct,5.328756986990649,2032,Strategy 1
1602,Morocco,LFP,Direct,71.81815769929548,2032,Strategy 1
1617,Morocco,NCA,Direct,800.1924676532225,2032,Strategy 1
1605,Morocco,NMC111,Direct,203.75542809881927,2032,Strategy 1
1614,Morocco,NMC523,Direct,251.87701084005766,2032,Strategy 1
1608,Morocco,NMC622,Direct,124.6454023081227,2032,Strategy 1
1611,Morocco,NMC811,Direct,98.76007701150331,2032,Strategy 1
1764,Mozambique,LFP,Direct,5.114072292547337,2032,Strategy 1
1779,Mozambique,NCA,Direct,57.536087410339896,2032,Strategy 1
1767,Mozambique,NMC111,Direct,14.746639892927508,2032,Strategy 1
1776,Mozambique,NMC523,Direct,18.147836719681024,2032,Strategy 1
1770,Mozambique,NMC622,Direct,8.961019832248422,2032,Strategy 1
1773,Mozambique,NMC811,Direct,7.083739165597706,2032,Strategy 1
2862,Myanmar,LFP,Direct,172.89463335893424,2032,Strategy 1
2877,Myanmar,NCA,Direct,1890.9812787937728,2032,Strategy 1
2865,Myanmar,NMC111,Direct,480.630587770331,2032,Strategy 1
2875,Myanmar,NMC523,Hydro,595.1687148646887,2032,Strategy 1
2868,Myanmar,NMC622,Direct,294.65728464343573,2032,Strategy 1
2871,Myanmar,NMC811,Direct,234.11665787381585,2032,Strategy 1
1854,Namibia,LFP,Direct,28.0398809962356,2032,Strategy 1
1869,Namibia,NCA,Direct,314.6011420232599,2032,Strategy 1
1857,Namibia,NMC111,Direct,80.18809969827383,2032,Strategy 1
1866,Namibia,NMC523,Direct,98.98213110357591,2032,Strategy 1
1860,Namibia,NMC622,Direct,48.97921168226157,2032,Strategy 1
1863,Namibia,NMC811,Direct,38.85669819735829,2032,Strategy 1
1980,Nepal,LFP,Direct,14.778707784232903,2032,Strategy 1
1995,Nepal,NCA,Direct,178.03296904478458,2032,Strategy 1
1983,Nepal,NMC111,Direct,46.415314655049,2032,Strategy 1
1992,Nepal,NMC523,Direct,56.183775432411956,2032,Strategy 1
1986,Nepal,NMC622,Direct,27.62340019659812,2032,Strategy 1
1989,Nepal,NMC811,Direct,21.641751473237196,2032,Strategy 1
1944,Netherlands,LFP,Direct,9886.099919922011,2032,Strategy 1
1959,Netherlands,NCA,Direct,17793.39405228739,2032,Strategy 1
1948,Netherlands,NMC111,Hydro,10220.910677418817,2032,Strategy 1
1957,Netherlands,NMC523,Hydro,11317.320841416446,2032,Strategy 1
1950,Netherlands,NMC622,Direct,5589.710851943996,2032,Strategy 1
1953,Netherlands,NMC811,Direct,3438.4923452687567,2032,Strategy 1
1872,New Caledonia,LFP,Direct,0.0,2032,Strategy 1
1887,New Caledonia,NCA,Direct,0.12006658160800952,2032,Strategy 1
1875,New Caledonia,NMC111,Direct,0.056913934328998585,2032,Strategy 1
1884,New Caledonia,NMC523,Direct,0.003919852650370227,2032,Strategy 1
1878,New Caledonia,NMC622,Direct,0.0,2032,Strategy 1
1881,New Caledonia,NMC811,Direct,0.0,2032,Strategy 1
1998,New Zealand,LFP,Direct,490.3182505178211,2032,Strategy 1
2013,New Zealand,NCA,Direct,5475.729460522595,2032,Strategy 1
2002,New Zealand,NMC111,Hydro,1396.6364467853452,2032,Strategy 1
2011,New Zealand,NMC523,Hydro,1724.6727166006876,2032,Strategy 1
2004,New Zealand,NMC622,Direct,852.9800156080378,2032,Strategy 1
2007,New Zealand,NMC811,Direct,676.0916217706452,2032,Strategy 1
1926,Nicaragua,LFP,Direct,43.77848980923993,2032,Strategy 1
1941,Nicaragua,NCA,Direct,500.31415752356367,2032,Strategy 1
1929,Nicaragua,NMC111,Direct,127.59035458590401,2032,Strategy 1
1938,Nicaragua,NMC523,Direct,157.3981789265526,2032,Strategy 1
1932,Nicaragua,NMC622,Direct,77.87606792934812,2032,Strategy 1
1935,Nicaragua,NMC811,Direct,61.663209118879315,2032,Strategy 1
1890,Niger,LFP,Direct,16.220596077839254,2032,Strategy 1
1905,Niger,NCA,Direct,178.59647803925128,2032,Strategy 1
1893,Niger,NMC111,Direct,45.398891009203574,2032,Strategy 1
1902,Niger,NMC523,Direct,56.1871126571546,2032,Strategy 1
1896,Niger,NMC622,Direct,27.822403895505737,2032,Strategy 1
1899,Niger,NMC811,Direct,22.066027475856476,2032,Strategy 1
1908,Nigeria,LFP,Direct,1558.9349652391752,2032,Strategy 1
1923,Nigeria,NCA,Direct,16695.632315949573,2032,Strategy 1
1912,Nigeria,NMC111,Hydro,4236.506698207371,2032,Strategy 1
1921,Nigeria,NMC523,Hydro,5252.307464547313,2032,Strategy 1
1914,Nigeria,NMC622,Direct,2601.717728070071,2032,Strategy 1
1917,Nigeria,NMC811,Direct,2068.6684963130388,2032,Strategy 1
1692,North Macedonia,LFP,Direct,8.720202688274197,2032,Strategy 1
1707,North Macedonia,NCA,Direct,105.49696877420371,2032,Strategy 1
1695,North Macedonia,NMC111,Direct,27.61426846794266,2032,Strategy 1
1704,North Macedonia,NMC523,Direct,33.303763255127265,2032,Strategy 1
1698,North Macedonia,NMC622,Direct,16.367327223404054,2032,Strategy 1
1701,North Macedonia,NMC811,Direct,12.877977307741993,2032,Strategy 1
1962,Norway,LFP,Direct,414.2761849542409,2032,Strategy 1
1977,Norway,NCA,Direct,7570.162553886093,2032,Strategy 1
1966,Norway,NMC111,Hydro,2071.746444164393,2032,Strategy 1
1975,Norway,NMC523,Hydro,2400.4986075058623,2032,Strategy 1
1968,Norway,NMC622,Direct,1164.430664102091,2032,Strategy 1
1971,Norway,NMC811,Direct,885.7488480597517,2032,Strategy 1
2016,Oman,LFP,Direct,28.58946982765113,2032,Strategy 1
2031,Oman,NCA,Direct,335.1179946717217,2032,Strategy 1
2019,Oman,NMC111,Direct,85.73829194171988,2032,Strategy 1
2028,Oman,NMC523,Direct,105.38382837424696,2032,Strategy 1
2022,Oman,NMC622,Direct,52.10202748351287,2032,Strategy 1
2025,Oman,NMC811,Direct,41.293700626327094,2032,Strategy 1
2034,Pakistan,LFP,Direct,1177.561595544676,2032,Strategy 1
2049,Pakistan,NCA,Direct,12534.123354738113,2032,Strategy 1
2038,Pakistan,NMC111,Hydro,3180.58278097307,2032,Strategy 1
2047,Pakistan,NMC523,Hydro,3942.9915933042266,2032,Strategy 1
2040,Pakistan,NMC622,Direct,1953.1787924795367,2032,Strategy 1
2043,Pakistan,NMC811,Direct,1554.1871390880826,2032,Strategy 1
2124,Palau,LFP,Direct,0.14727183770079744,2032,Strategy 1
2139,Palau,NCA,Direct,1.6538864696882931,2032,Strategy 1
2127,Palau,NMC111,Direct,0.4279621549022492,2032,Strategy 1
2136,Palau,NMC523,Direct,0.5120725980722607,2032,Strategy 1
2130,Palau,NMC622,Direct,0.2529783921373561,2032,Strategy 1
2133,Palau,NMC811,Direct,0.20131785417253098,2032,Strategy 1
2070,Panama,LFP,Direct,0.0,2032,Strategy 1
2085,Panama,NCA,Direct,12.15957139341484,2032,Strategy 1
2073,Panama,NMC111,Direct,4.080570040320136,2032,Strategy 1
2082,Panama,NMC523,Direct,4.041595080431085,2032,Strategy 1
2076,Panama,NMC622,Direct,1.825571984803876,2032,Strategy 1
2079,Panama,NMC811,Direct,1.121179919229954,2032,Strategy 1
2142,Papua New Guinea,LFP,Direct,0.0,2032,Strategy 1
2157,Papua New Guinea,NCA,Direct,0.0,2032,Strategy 1
2145,Papua New Guinea,NMC111,Direct,0.0,2032,Strategy 1
2154,Papua New Guinea,NMC523,Direct,0.0,2032,Strategy 1
2148,Papua New Guinea,NMC622,Direct,0.0,2032,Strategy 1
2151,Papua New Guinea,NMC811,Direct,0.0,2032,Strategy 1
2196,Paraguay,LFP,Direct,25.142195955411864,2032,Strategy 1
2211,Paraguay,NCA,Direct,297.80367094210976,2032,Strategy 1
2199,Paraguay,NMC111,Direct,76.44169373136408,2032,Strategy 1
2208,Paraguay,NMC523,Direct,93.66116752967208,2032,Strategy 1
2202,Paraguay,NMC622,Direct,46.27057190355358,2032,Strategy 1
2205,Paraguay,NMC811,Direct,36.5438486462994,2032,Strategy 1
2088,Peru,LFP,Direct,193.49764957633485,2032,Strategy 1
2103,Peru,NCA,Direct,2267.05593587422,2032,Strategy 1
2091,Peru,NMC111,Direct,583.4483186436794,2032,Strategy 1
2101,Peru,NMC523,Hydro,713.9731748012077,2032,Strategy 1
2094,Peru,NMC622,Direct,352.41431498494643,2032,Strategy 1
2097,Peru,NMC811,Direct,277.8231309708173,2032,Strategy 1
2106,Philippines,LFP,Direct,6187.509549868341,2032,Strategy 1
2121,Philippines,NCA,Direct,65640.10852972798,2032,Strategy 1
2110,Philippines,NMC111,Hydro,16655.475680522883,2032,Strategy 1
2119,Philippines,NMC523,Hydro,20650.696553964044,2032,Strategy 1
2113,Philippines,NMC622,Hydro,10229.249012984843,2032,Strategy 1
2115,Philippines,NMC811,Direct,8141.325555769125,2032,Strategy 1
2161,Poland,LFP,Hydro,26831.08153910214,2032,Strategy 1
2175,Poland,NCA,Direct,41030.27026428851,2032,Strategy 1
2164,Poland,NMC111,Hydro,23292.00564663875,2032,Strategy 1
2173,Poland,NMC523,Hydro,26184.73252412273,2032,Strategy 1
2167,Poland,NMC622,Hydro,12971.657243285625,2032,Strategy 1
2169,Poland,NMC811,Direct,8076.494287802613,2032,Strategy 1
2178,Portugal,LFP,Direct,7049.823708176208,2032,Strategy 1
2193,Portugal,NCA,Direct,11628.201708351145,2032,Strategy 1
2182,Portugal,NMC111,Hydro,6614.965441165523,2032,Strategy 1
2191,Portugal,NMC523,Hydro,7427.070216972096,2032,Strategy 1
2184,Portugal,NMC622,Direct,3675.3142206743623,2032,Strategy 1
2187,Portugal,NMC811,Direct,2279.845934467401,2032,Strategy 1
2232,Qatar,LFP,Direct,0.0,2032,Strategy 1
2247,Qatar,NCA,Direct,12.898036076768124,2032,Strategy 1
2235,Qatar,NMC111,Direct,4.821100056880223,2032,Strategy 1
2244,Qatar,NMC523,Direct,4.0421984295100835,2032,Strategy 1
2238,Qatar,NMC622,Direct,1.771201783984714,2032,Strategy 1
2241,Qatar,NMC811,Direct,1.0219943408008936,2032,Strategy 1
1620,Rep. of Moldova,LFP,Direct,16.01261594026309,2032,Strategy 1
1635,Rep. of Moldova,NCA,Direct,183.38367365116343,2032,Strategy 1
1623,Rep. of Moldova,NMC111,Direct,46.84358605283651,2032,Strategy 1
1632,Rep. of Moldova,NMC523,Direct,57.75208412633992,2032,Strategy 1
1626,Rep. of Moldova,NMC622,Direct,28.55453537137808,2032,Strategy 1
1629,Rep. of Moldova,NMC811,Direct,22.62890828722785,2032,Strategy 1
2250,Romania,LFP,Direct,3440.7392175662817,2032,Strategy 1
2265,Romania,NCA,Direct,5175.426245479979,2032,Strategy 1
2253,Romania,NMC111,Direct,2937.7998540783515,2032,Strategy 1
2262,Romania,NMC523,Direct,3302.804358324027,2032,Strategy 1
2256,Romania,NMC622,Direct,1636.2307507173095,2032,Strategy 1
2259,Romania,NMC811,Direct,1018.862461687092,2032,Strategy 1
2268,Russian Federation,LFP,Direct,665.8189619001901,2032,Strategy 1
2283,Russian Federation,NCA,Direct,8260.624028466926,2032,Strategy 1
2272,Russian Federation,NMC111,Hydro,2136.425058541587,2032,Strategy 1
2281,Russian Federation,NMC523,Hydro,2595.373460626669,2032,Strategy 1
2274,Russian Federation,NMC622,Direct,1280.202378503013,2032,Strategy 1
2277,Russian Federation,NMC811,Direct,1009.9928086011777,2032,Strategy 1
2286,Rwanda,LFP,Direct,0.0,2032,Strategy 1
2301,Rwanda,NCA,Direct,6.149639301485587,2032,Strategy 1
2289,Rwanda,NMC111,Direct,2.5406632092466404,2032,Strategy 1
2298,Rwanda,NMC523,Direct,1.8145573090904572,2032,Strategy 1
2292,Rwanda,NMC622,Direct,0.8230071653860197,2032,Strategy 1
2295,Rwanda,NMC811,Direct,0.4983959606870601,2032,Strategy 1
1494,Saint Lucia,LFP,Direct,0.8452683657391319,2032,Strategy 1
1509,Saint Lucia,NCA,Direct,9.94963857242853,2032,Strategy 1
1497,Saint Lucia,NMC111,Direct,2.5858241285260593,2032,Strategy 1
1506,Saint Lucia,NMC523,Direct,3.1476565706723925,2032,Strategy 1
1500,Saint Lucia,NMC622,Direct,1.5479374877219485,2032,Strategy 1
1503,Saint Lucia,NMC811,Direct,1.215569396229458,2032,Strategy 1
2754,Samoa,LFP,Direct,0.10358493476934463,2032,Strategy 1
2769,Samoa,NCA,Direct,1.2034604001092637,2032,Strategy 1
2757,Samoa,NMC111,Direct,0.3086428093507237,2032,Strategy 1
2766,Samoa,NMC523,Direct,0.3793155889966018,2032,Strategy 1
2760,Samoa,NMC622,Direct,0.18731984338266952,2032,Strategy 1
2763,Samoa,NMC811,Direct,0.14800121808918015,2032,Strategy 1
2304,Saudi Arabia,LFP,Direct,428.7315157514793,2032,Strategy 1
2319,Saudi Arabia,NCA,Direct,4980.249558356334,2032,Strategy 1
2308,Saudi Arabia,NMC111,Hydro,1276.4821505472285,2032,Strategy 1
2317,Saudi Arabia,NMC523,Hydro,1566.630192096521,2032,Strategy 1
2310,Saudi Arabia,NMC622,Direct,774.2394349904813,2032,Strategy 1
2313,Saudi Arabia,NMC811,Direct,611.7339385425115,2032,Strategy 1
2340,Senegal,LFP,Direct,149.91230456402064,2032,Strategy 1
2355,Senegal,NCA,Direct,1587.470422905834,2032,Strategy 1
2343,Senegal,NMC111,Direct,402.8134204921465,2032,Strategy 1
2353,Senegal,NMC523,Hydro,499.42877548303187,2032,Strategy 1
