Year,country,scenario,eol_available_lithium_t,eol_captured_lithium_t,eol_capture_loss_lithium_t,manufacturing_available_lithium_t,manufacturing_captured_lithium_t,manufacturing_capture_loss_lithium_t,total_available_lithium_t,total_captured_lithium_t,total_capture_loss_lithium_t,capture_loss_rate
2029,Norway,high_collection,254.70479173771645,218.4857703526132,36.219021385103275,169.1651686116918,157.96772636311846,11.197442248573331,423.86996034940825,376.45349671573166,47.41646363367661,0.11186559102841316
2029,Oman,high_collection,3.97297248045278,2.0683294733237174,1.904643007129063,0.0,0.0,0.0,3.97297248045278,2.0683294733237174,1.904643007129063,0.47940000000000005
2029,Pakistan,high_collection,73.45089571840172,38.23853631099993,35.21235940740179,0.0,0.0,0.0,73.45089571840172,38.23853631099993,35.21235940740179,0.47940000000000005
2029,Palau,high_collection,0.018797921128673005,0.009786197739587166,0.009011723389085841,0.0,0.0,0.0,0.018797921128673005,0.009786197739587166,0.009011723389085841,0.4794000000000001
2029,Panama,high_collection,28.1509531121531,14.655386190186903,13.4955669219662,0.0,0.0,0.0,28.1509531121531,14.655386190186903,13.4955669219662,0.4794000000000001
2029,Papua New Guinea,high_collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,Paraguay,high_collection,3.409770731750847,1.7751266429494907,1.6346440888013563,0.0,0.0,0.0,3.409770731750847,1.7751266429494907,1.6346440888013563,0.47940000000000005
2029,Peru,high_collection,24.19549087291376,12.596172548438902,11.599318324474858,0.0,0.0,0.0,24.19549087291376,12.596172548438902,11.599318324474858,0.4794000000000001
2029,Philippines,high_collection,368.21773521409295,191.6941529524568,176.5235822616362,0.0,0.0,0.0,368.21773521409295,191.6941529524568,176.5235822616362,0.4794000000000001
2029,Poland,high_collection,802.0377863867695,687.988013162571,114.04977322419865,228.87052223934776,220.769088379741,8.101433859606738,1030.9083086261173,908.757101542312,122.15120708380539,0.11848891512630765
2029,Portugal,high_collection,337.8664219803824,289.82181677477206,48.04460520561037,0.0,0.0,0.0,337.8664219803824,289.82181677477206,48.04460520561037,0.14219999999999997
2029,Qatar,high_collection,7.0841422631163,3.688004462178346,3.396137800937955,0.0,0.0,0.0,7.0841422631163,3.688004462178346,3.396137800937955,0.4794000000000001
2029,Rep. of Moldova,high_collection,2.090779368682383,1.0884597393360482,1.0023196293463343,0.0,0.0,0.0,2.090779368682383,1.0884597393360482,1.0023196293463343,0.4794
2029,Romania,high_collection,42.58938859365768,31.537442253603515,11.051946340054167,43.78392599361435,39.33592494948596,4.448001044128397,86.37331458727203,70.87336720308947,15.499947384182564,0.17945296482192238
2029,Russian Federation,high_collection,123.45446330394401,91.41803007657055,32.036433227373465,19.90178454255198,17.87996588612998,2.0218186564219995,143.356247846496,109.29799596270053,34.058251883795464,0.23757772957523693
2029,Rwanda,high_collection,0.4569746561544882,0.23790100599402653,0.21907365016046165,0.0,0.0,0.0,0.4569746561544882,0.23790100599402653,0.21907365016046165,0.47940000000000005
2029,Saint Lucia,high_collection,0.10673373757487471,0.05556558378147977,0.05116815379339494,0.0,0.0,0.0,0.10673373757487471,0.05556558378147977,0.05116815379339494,0.47940000000000005
2029,Samoa,high_collection,0.013049526016394425,0.006793583244134937,0.006255942772259488,0.0,0.0,0.0,0.013049526016394425,0.006793583244134937,0.006255942772259488,0.47940000000000005
2029,Saudi Arabia,high_collection,52.71555006477891,27.443715363723896,25.27183470105501,0.0,0.0,0.0,52.71555006477891,27.443715363723896,25.27183470105501,0.4794
2029,Senegal,high_collection,8.573779586329765,4.463509652643275,4.11026993368649,0.0,0.0,0.0,8.573779586329765,4.463509652643275,4.11026993368649,0.47940000000000005
2029,Serbia,high_collection,4.443481070509142,3.2903977327120195,1.153083337797122,27.862498359572776,25.031952240581973,2.8305461189908003,32.30597943008192,28.322349973293992,3.9836294567879222,0.12330935409060963
2029,Seychelles,high_collection,0.28914923911104307,0.150531093881209,0.13861814522983407,0.0,0.0,0.0,0.28914923911104307,0.150531093881209,0.13861814522983407,0.47940000000000005
2029,Sierra Leone,high_collection,0.14286709045171564,0.07437660728916316,0.06849048316255249,0.0,0.0,0.0,0.14286709045171564,0.07437660728916316,0.06849048316255249,0.4794000000000001
2029,Singapore,high_collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,Slovakia,high_collection,75.44451928438917,64.71630864214903,10.728210642240136,19.90178454255198,17.87996588612998,2.0218186564219995,95.34630382694115,82.59627452827901,12.750029298662135,0.1337233724529495
2029,Slovenia,high_collection,6.949619124713379,5.961383285179137,0.9882358395342425,0.0,0.0,0.0,6.949619124713379,5.961383285179137,0.9882358395342425,0.1422
2029,Solomon Isds,high_collection,0.01627786550950054,0.00847425678424598,0.007803608725254561,0.0,0.0,0.0,0.01627786550950054,0.00847425678424598,0.007803608725254561,0.4794000000000001
2029,South Africa,high_collection,1.618590782257134,0.8426383612430638,0.77595242101407,0.0,0.0,0.0,1.618590782257134,0.8426383612430638,0.77595242101407,0.4794
2029,Spain,high_collection,1231.5092725608317,1056.3886540026815,175.12061855815026,103.4892796212703,96.6390796574372,6.850199963833094,1334.998552182102,1153.0277336601187,181.97081852198335,0.13630787705690442
2029,Sri Lanka,high_collection,72.3697331400268,37.67568307269794,34.694050067328845,0.0,0.0,0.0,72.3697331400268,37.67568307269794,34.694050067328845,0.4794
2029,State of Palestine,high_collection,0.17864908722072148,0.09300471480710759,0.08564437241361389,0.0,0.0,0.0,0.17864908722072148,0.09300471480710759,0.08564437241361389,0.47940000000000005
2029,Sudan,high_collection,0.056842334428657104,0.029592119303558886,0.02725021512509822,0.0,0.0,0.0,0.056842334428657104,0.029592119303558886,0.02725021512509822,0.4794000000000001
2029,Sweden,high_collection,578.2999000163867,496.0656542340565,82.23424578233018,201.00802387977504,187.70282779617614,13.305196083598917,779.3079238961617,683.7684820302327,95.53944186592909,0.12259523987421841
2029,Switzerland,high_collection,279.89775148123124,240.0962912206001,39.80146026063109,2.321874863297731,2.0859960200484973,0.2358788432492332,282.219626344529,242.1822872406486,40.03733910388032,0.1418658922572713
2029,Tajikistan,high_collection,0.37098599239820595,0.193135307642506,0.17785068475569996,0.0,0.0,0.0,0.37098599239820595,0.193135307642506,0.17785068475569996,0.47940000000000005
2029,Thailand,high_collection,121.06593420451563,89.64932427844383,31.4166099260718,41.1803804074909,37.72571340138079,3.454667006110121,162.24631461200653,127.37503767982462,34.87127693218192,0.2149280063191117
2029,Togo,high_collection,1.7706333859653987,0.9217917407335865,0.8488416452318123,0.0,0.0,0.0,1.7706333859653987,0.9217917407335865,0.8488416452318123,0.4794000000000001
2029,Tonga,high_collection,3.3260489655070386e-05,1.731541091442964e-05,1.594507874064074e-05,0.0,0.0,0.0,3.3260489655070386e-05,1.731541091442964e-05,1.594507874064074e-05,0.47939999999999994
2029,Trinidad and Tobago,high_collection,2.453067256478599,1.2770668137227585,1.1760004427558406,0.0,0.0,0.0,2.453067256478599,1.2770668137227585,1.1760004427558406,0.47940000000000005
2029,Tunisia,high_collection,1.248384797659795,0.6499091256616892,0.5984756719981058,0.0,0.0,0.0,1.248384797659795,0.6499091256616892,0.5984756719981058,0.47940000000000005
2029,Turkey,high_collection,231.22067537699104,171.21891011666187,60.00176526032916,133.34195643509827,122.15575434399979,11.186202091098501,364.5626318120893,293.3746644606617,71.18796735142766,0.19526951239511814
2029,USA,high_collection,5860.84643753743,5027.434074119608,833.4123634178222,2002.3493658380942,1916.055754136365,86.2936117017292,7863.195803375524,6943.489828255973,919.7059751195515,0.11696338207993483
2029,Uganda,high_collection,56.29612078920168,29.30776048285839,26.98836030634329,0.0,0.0,0.0,56.29612078920168,29.30776048285839,26.98836030634329,0.47940000000000005
2029,Ukraine,high_collection,88.1185486162135,45.87451640960075,42.24403220661276,0.0,0.0,0.0,88.1185486162135,45.87451640960075,42.24403220661276,0.47940000000000005
2029,United Arab Emirates,high_collection,189.19261879721984,98.49367734583265,90.6989414513872,0.0,0.0,0.0,189.19261879721984,98.49367734583265,90.6989414513872,0.47940000000000005
2029,United Kingdom,high_collection,1888.422303536161,1619.888651973319,268.533651562842,144.2879379335019,139.180512239402,5.107425694099895,2032.7102414696628,1759.0691642127208,273.6410772569419,0.1346188313879393
2029,United Rep. of Tanzania,high_collection,12.813357814151754,6.670634078047402,6.142723736104351,0.0,0.0,0.0,12.813357814151754,6.670634078047402,6.142723736104351,0.4794
2029,Uruguay,high_collection,1.8213190706432374,0.9481787081768692,0.8731403624663681,0.0,0.0,0.0,1.8213190706432374,0.9481787081768692,0.8731403624663681,0.47940000000000005
2029,Uzbekistan,high_collection,4.707971463558957,2.4509699439287926,2.257001519630164,0.0,0.0,0.0,4.707971463558957,2.4509699439287926,2.257001519630164,0.4794
2029,Viet Nam,high_collection,482.6877086913805,357.4302482859673,125.25746040541323,28.077532096016522,25.72207731912326,2.3554547768932608,510.76524078739703,383.1523256050906,127.6129151823065,0.24984651458579696
2029,Yemen,high_collection,2.9263639582596443,1.5234650766699707,1.4028988815896737,0.0,0.0,0.0,2.9263639582596443,1.5234650766699707,1.4028988815896737,0.47940000000000005
2029,Zambia,high_collection,2.367480747225563,1.2325104770056279,1.134970270219935,0.0,0.0,0.0,2.367480747225563,1.2325104770056279,1.134970270219935,0.47940000000000005
2029,Zimbabwe,high_collection,122.36372630067983,63.70255591213391,58.66117038854591,0.0,0.0,0.0,122.36372630067983,63.70255591213391,58.66117038854591,0.4794
2030,Afghanistan,high_collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Albania,high_collection,4.3088260149403315,2.3022057397826186,2.006620275157712,0.0,0.0,0.0,4.3088260149403315,2.3022057397826186,2.006620275157712,0.46569999999999995
2030,Algeria,high_collection,6.461443681561986,3.452349359058569,3.0090943225034166,0.0,0.0,0.0,6.461443681561986,3.452349359058569,3.0090943225034166,0.4657
2030,Andorra,high_collection,0.05526736090699259,0.029529350932606137,0.025738009974386446,0.0,0.0,0.0,0.05526736090699259,0.029529350932606137,0.025738009974386446,0.46569999999999995
2030,Angola,high_collection,0.550840982984845,0.2943143372088026,0.25652664577604234,0.0,0.0,0.0,0.550840982984845,0.2943143372088026,0.25652664577604234,0.46570000000000006
2030,Argentina,high_collection,37.3720968684666,19.967911356821705,17.404185511644897,0.0,0.0,0.0,37.3720968684666,19.967911356821705,17.404185511644897,0.46570000000000006
2030,Armenia,high_collection,0.3790078820143206,0.2025039113602515,0.1765039706540691,0.0,0.0,0.0,0.3790078820143206,0.2025039113602515,0.1765039706540691,0.46569999999999995
2030,Aruba,high_collection,1.0351768296268267,0.5530949800696134,0.4820818495572132,0.0,0.0,0.0,1.0351768296268267,0.5530949800696134,0.4820818495572132,0.46570000000000006
2030,Australia,high_collection,292.967766025299,257.8116341022631,35.156131923035886,39.504243975071546,35.66271933791197,3.8415246371595706,332.4720100003706,293.4743534401751,38.99765656019546,0.11729605917849142
2030,Austria,high_collection,466.9414719886223,410.9084953499876,56.03297663863468,0.0,0.0,0.0,466.9414719886223,410.9084953499876,56.03297663863468,0.12000000000000001
2030,Azerbaijan,high_collection,6.506796760602191,3.4765815091897503,3.03021525141244,0.0,0.0,0.0,6.506796760602191,3.4765815091897503,3.03021525141244,0.46569999999999995
2030,Bahamas,high_collection,0.000219987687424687,0.00011753942139101026,0.00010244826603367674,0.0,0.0,0.0,0.000219987687424687,0.00011753942139101026,0.00010244826603367674,0.46570000000000006
2030,Bahrain,high_collection,0.10889600937037071,0.05818313780658907,0.05071287156378164,0.0,0.0,0.0,0.10889600937037071,0.05818313780658907,0.05071287156378164,0.4657
2030,Bangladesh,high_collection,0.02913521225126131,0.015566943905848918,0.013568268345412393,0.0,0.0,0.0,0.02913521225126131,0.015566943905848918,0.013568268345412393,0.4657
2030,Barbados,high_collection,1.9128404660027383,1.022030660985263,0.8908098050174752,0.0,0.0,0.0,1.9128404660027383,1.022030660985263,0.8908098050174752,0.4657
2030,Belarus,high_collection,20.15813356640868,10.770490764532157,9.387642801876522,0.0,0.0,0.0,20.15813356640868,10.770490764532157,9.387642801876522,0.4657
2030,Belgium,high_collection,667.0522109002172,587.0059455921912,80.04626530802607,5.946666366253888,5.368392665601676,0.5782737006522128,672.9988772664711,592.3743382577929,80.62453900867828,0.11979892052146074
2030,Benin,high_collection,5.855424976311278,3.1285535648431155,2.7268714114681623,0.0,0.0,0.0,5.855424976311278,3.1285535648431155,2.7268714114681623,0.4657
2030,Bermuda,high_collection,0.06641584579982458,0.03548598641084628,0.030929859388978305,0.0,0.0,0.0,0.06641584579982458,0.03548598641084628,0.030929859388978305,0.46569999999999995
2030,Bolivia (Plurinational State of),high_collection,14.811795515029374,7.913942343680195,6.89785317134918,0.0,0.0,0.0,14.811795515029374,7.913942343680195,6.89785317134918,0.4657
2030,Bosnia Herzegovina,high_collection,1.7041868038483912,0.9105470092961954,0.7936397945521958,0.0,0.0,0.0,1.7041868038483912,0.9105470092961954,0.7936397945521958,0.4657
2030,Botswana,high_collection,4.085236491170796,2.182741857232556,1.9024946339382394,0.0,0.0,0.0,4.085236491170796,2.182741857232556,1.9024946339382394,0.46569999999999995
2030,Brazil,high_collection,8534.863618574016,6820.209517602497,1714.6541009715195,0.9405772375017036,0.8491123651883804,0.09146487231332319,8535.804195811517,6821.058629967685,1714.7455658438328,0.2008885778665414
2030,Brunei Darussalam,high_collection,0.264501971102296,0.14132340315995678,0.12317856794233926,0.0,0.0,0.0,0.264501971102296,0.14132340315995678,0.12317856794233926,0.46570000000000006
2030,Bulgaria,high_collection,19.650521774075283,10.499273783888423,9.15124799018686,0.0,0.0,0.0,19.650521774075283,10.499273783888423,9.15124799018686,0.46570000000000006
2030,Burkina Faso,high_collection,5.700233006692044,3.045634495475559,2.654598511216485,0.0,0.0,0.0,5.700233006692044,3.045634495475559,2.654598511216485,0.46570000000000006
2030,Burundi,high_collection,2.1524489963599747,1.1500534987551343,1.0023954976048401,0.0,0.0,0.0,2.1524489963599747,1.1500534987551343,1.0023954976048401,0.46569999999999995
2030,C?te d'Ivoire,high_collection,2.303065670319881,1.2305279876519126,1.0725376826679687,0.0,0.0,0.0,2.303065670319881,1.2305279876519126,1.0725376826679687,0.4657
2030,Cabo Verde,high_collection,0.05718348238128753,0.030553134636321925,0.026630347744965602,0.0,0.0,0.0,0.05718348238128753,0.030553134636321925,0.026630347744965602,0.4657
2030,Cambodia,high_collection,7.129556368402336,3.809321967637368,3.320234400764968,0.0,0.0,0.0,7.129556368402336,3.809321967637368,3.320234400764968,0.4657
2030,Cameroon,high_collection,0.055212562833975416,0.029500072322193066,0.025712490511782354,0.0,0.0,0.0,0.055212562833975416,0.029500072322193066,0.025712490511782354,0.46570000000000006
2030,Canada,high_collection,1341.7865488581406,1180.7721629951639,161.0143858629768,678.1561882387281,650.0355924458196,28.120595792908464,2019.9427370968688,1830.8077554409833,189.13498165588527,0.09363383336683918
2030,Cayman Isds,high_collection,0.11011391620174663,0.058833865426593225,0.05128005077515341,0.0,0.0,0.0,0.11011391620174663,0.058833865426593225,0.05128005077515341,0.46570000000000006
2030,Chile,high_collection,6.774559296673342,3.6196470322125665,3.154912264460775,0.0,0.0,0.0,6.774559296673342,3.6196470322125665,3.154912264460775,0.46569999999999995
2030,China,high_collection,43598.60376104637,34839.64426545215,8758.959495594216,13974.263991610078,13734.52965818752,239.73433342255598,57572.86775265644,48574.173923639675,8998.69382901677,0.15630094835082392
2030,Colombia,high_collection,34.219720695502,18.283596767606717,15.93612392789528,0.0,0.0,0.0,34.219720695502,18.283596767606717,15.93612392789528,0.4657
2030,Comoros,high_collection,0.017292157719774787,0.00923919986967567,0.008052957850099119,0.0,0.0,0.0,0.017292157719774787,0.00923919986967567,0.008052957850099119,0.46570000000000006
2030,Congo,high_collection,0.194915946539764,0.1041435902361959,0.0907723563035681,0.0,0.0,0.0,0.194915946539764,0.1041435902361959,0.0907723563035681,0.46570000000000006
2030,Costa Rica,high_collection,8.938650692499024,4.775921065002228,4.162729627496795,0.0,0.0,0.0,8.938650692499024,4.775921065002228,4.162729627496795,0.4656999999999999
2030,Croatia,high_collection,16.231099224055598,8.672276315412907,7.558822908642693,0.0,0.0,0.0,16.231099224055598,8.672276315412907,7.558822908642693,0.46570000000000006
2030,Cyprus,high_collection,6.29021149766945,5.535386117949116,0.7548253797203339,0.0,0.0,0.0,6.29021149766945,5.535386117949116,0.7548253797203339,0.12
2030,Czechia,high_collection,179.594052583872,143.51360741977214,36.08044516409988,29.733331831269442,26.841963328008383,2.8913685032610625,209.32738441514147,170.35557074778052,38.97181366736094,0.18617637523273786
2030,Denmark,high_collection,351.91340339644574,309.68379498887225,42.229608407573494,0.0,0.0,0.0,351.91340339644574,309.68379498887225,42.229608407573494,0.12000000000000001
2030,Dominican Rep.,high_collection,11.478067563489033,6.1327314991721895,5.345336064316843,0.0,0.0,0.0,11.478067563489033,6.1327314991721895,5.345336064316843,0.46570000000000006
2030,Ecuador,high_collection,9.104647709646045,4.864613271263882,4.240034438382163,0.0,0.0,0.0,9.104647709646045,4.864613271263882,4.240034438382163,0.4657
2030,Egypt,high_collection,36.730122112064166,19.624904244475882,17.10521786758828,0.0,0.0,0.0,36.730122112064166,19.624904244475882,17.10521786758828,0.46569999999999995
2030,El Salvador,high_collection,1.7151263483962664,0.9163920079481253,0.7987343404481413,0.0,0.0,0.0,1.7151263483962664,0.9163920079481253,0.7987343404481413,0.4657
2030,Estonia,high_collection,7.4958929473144105,6.596385793636681,0.8995071536777292,0.0,0.0,0.0,7.4958929473144105,6.596385793636681,0.8995071536777292,0.11999999999999998
2030,Eswatini,high_collection,0.1388502114254615,0.07418766796462407,0.06466254346083743,0.0,0.0,0.0,0.1388502114254615,0.07418766796462407,0.06466254346083743,0.46570000000000006
2030,Ethiopia,high_collection,6.0535678432951965,3.2344212986726233,2.8191465446225727,0.0,0.0,0.0,6.0535678432951965,3.2344212986726233,2.8191465446225727,0.46569999999999995
2030,Fiji,high_collection,0.760698724726005,0.4064413286211044,0.35425739610490053,0.0,0.0,0.0,0.760698724726005,0.4064413286211044,0.35425739610490053,0.4657
2030,Finland,high_collection,179.31952494068872,157.80118194780607,21.518342992882644,336.97776075438696,315.7709060842118,21.206854670175176,516.2972856950757,473.57208803201786,42.72519766305782,0.08275309370557343
2030,France,high_collection,3450.913036081023,3036.8034717513005,414.1095643297226,227.29480333237083,212.99057194699782,14.304231385373043,3678.207839413394,3249.7940436982985,428.41379571509566,0.11647351493422398
2030,French Polynesia,high_collection,2.9183798512614825,1.55929035452901,1.3590894967324725,0.0,0.0,0.0,2.9183798512614825,1.55929035452901,1.3590894967324725,0.46570000000000006
2030,Georgia,high_collection,0.7272953754549546,0.3885939191055822,0.3387014563493724,0.0,0.0,0.0,0.7272953754549546,0.3885939191055822,0.3387014563493724,0.4657
2030,Germany,high_collection,5202.939489763787,4578.586750992132,624.3527387716541,948.1629150638142,888.4926475114586,59.670267552355625,6151.102404827601,5467.079398503591,684.0230063240098,0.1112033195524699
2030,Ghana,high_collection,0.6783297347513695,0.36243157727765674,0.31589815747371275,0.0,0.0,0.0,0.6783297347513695,0.36243157727765674,0.31589815747371275,0.46569999999999995
2030,Greece,high_collection,615.7973855458699,541.9016992803655,73.89568626550438,0.0,0.0,0.0,615.7973855458699,541.9016992803655,73.89568626550438,0.11999999999999998
2030,Greenland,high_collection,0.013587366122562887,0.00725972971928535,0.006327636403277536,0.0,0.0,0.0,0.013587366122562887,0.00725972971928535,0.006327636403277536,0.46569999999999995
2030,Grenada,high_collection,0.4077899508036865,0.21788217071440968,0.1899077800892768,0.0,0.0,0.0,0.4077899508036865,0.21788217071440968,0.1899077800892768,0.4657
2030,Guatemala,high_collection,23.247546319183677,12.42116399833984,10.82638232084384,0.0,0.0,0.0,23.247546319183677,12.42116399833984,10.82638232084384,0.46570000000000006
2030,Guinea,high_collection,0.04697639493905097,0.025099487815934934,0.021876907123116036,0.0,0.0,0.0,0.04697639493905097,0.025099487815934934,0.021876907123116036,0.4657
2030,Guyana,high_collection,8.209322612414198,4.386241071812906,3.823081540601292,0.0,0.0,0.0,8.209322612414198,4.386241071812906,3.823081540601292,0.4657
2030,Honduras,high_collection,3.2105772113793876,1.7154114040400068,1.4951658073393808,0.0,0.0,0.0,3.2105772113793876,1.7154114040400068,1.4951658073393808,0.4657
2030,Hungary,high_collection,48.195003077772384,42.4116027084397,5.783400369332686,485.64441991073426,468.98155432331095,16.662865587423315,533.8394229885066,511.39315703175066,22.446265956756,0.042046849652089595
2030,Iceland,high_collection,15.322635455226804,13.483919200599587,1.8387162546272162,0.0,0.0,0.0,15.322635455226804,13.483919200599587,1.8387162546272162,0.11999999999999998
2030,India,high_collection,414.39944638182715,331.1465976037181,83.25284877810905,291.57894362552804,268.22699172866686,23.35195189686124,705.9783900073552,599.3735893323849,106.60480067497029,0.15100292329607942
2030,Indonesia,high_collection,424.06904328241916,226.58008982579656,197.4889534566226,0.0,0.0,0.0,424.06904328241916,226.58008982579656,197.4889534566226,0.4657
2030,Iran,high_collection,2.292647939482063,1.2249617940652664,1.0676861454167967,0.0,0.0,0.0,2.292647939482063,1.2249617940652664,1.0676861454167967,0.4657
2030,Ireland,high_collection,81.7317047112278,71.92390014588047,9.807804565347338,0.0,0.0,0.0,81.7317047112278,71.92390014588047,9.807804565347338,0.12000000000000001
2030,Israel,high_collection,361.9114959234961,318.4821164126766,43.429379510819516,0.0,0.0,0.0,361.9114959234961,318.4821164126766,43.429379510819516,0.11999999999999995
2030,Italy,high_collection,3583.593484522731,3153.5622663800036,430.03121814272777,233.90221040598624,219.1821583408058,14.720052065180399,3817.4956949287175,3372.7444247208095,444.7512702079082,0.11650341107096202
2030,Jamaica,high_collection,0.06875858514104545,0.036737712040860585,0.032020873100184866,0.0,0.0,0.0,0.06875858514104545,0.036737712040860585,0.032020873100184866,0.4657
2030,Japan,high_collection,277.04696810151506,243.80133192933323,33.245636172181804,144.2516463354471,141.77694911346126,2.4746972219858665,421.29861443696217,385.5782810427945,35.72033339416767,0.0847862588912274
2030,Jordan,high_collection,11.522484181943069,6.156463298412182,5.3660208835308865,0.0,0.0,0.0,11.522484181943069,6.156463298412182,5.3660208835308865,0.46569999999999995
2030,Kazakhstan,high_collection,22.31740063855488,11.92418716117987,10.393213477375006,0.0,0.0,0.0,22.31740063855488,11.92418716117987,10.393213477375006,0.46569999999999995
2030,Kenya,high_collection,56.90699985660878,30.405410023386075,26.50158983322271,0.0,0.0,0.0,56.90699985660878,30.405410023386075,26.50158983322271,0.46570000000000006
2030,Kiribati,high_collection,0.0212294268213718,0.011342882750658952,0.009886544070712846,0.0,0.0,0.0,0.0212294268213718,0.011342882750658952,0.009886544070712846,0.46569999999999995
2030,Korea,high_collection,1250.2371403537188,1100.2086835112725,150.0284568424462,287.92378466433183,282.98433192217345,4.939452742158335,1538.1609250180506,1383.193015433446,154.9679095846045,0.10074882742375342
2030,Kuwait,high_collection,0.5651342682139301,0.30195123950670283,0.2631830287072272,0.0,0.0,0.0,0.5651342682139301,0.30195123950670283,0.2631830287072272,0.46569999999999995
2030,Kyrgyzstan,high_collection,0.12381075711878405,0.06615208752856631,0.05765866959021773,0.0,0.0,0.0,0.12381075711878405,0.06615208752856631,0.05765866959021773,0.4657
2030,Lao People's Dem. Rep.,high_collection,20.64121187314602,11.02859950382192,9.6126123693241,0.0,0.0,0.0,20.64121187314602,11.02859950382192,9.6126123693241,0.46569999999999995
2030,Latvia,high_collection,8.550473914963419,7.524417045167809,1.0260568697956103,0.0,0.0,0.0,8.550473914963419,7.524417045167809,1.0260568697956103,0.12
2030,Lebanon,high_collection,27.10679316292281,14.483159586949657,12.623633575973152,0.0,0.0,0.0,27.10679316292281,14.483159586949657,12.623633575973152,0.4657
2030,Lesotho,high_collection,1.0156696333870596,0.542672285118706,0.4729973482683537,0.0,0.0,0.0,1.0156696333870596,0.542672285118706,0.4729973482683537,0.46570000000000006
2030,Lithuania,high_collection,14.22340987342152,12.516600688610938,1.7068091848105822,0.0,0.0,0.0,14.22340987342152,12.516600688610938,1.7068091848105822,0.11999999999999998
2030,Luxembourg,high_collection,12.900955465122895,11.352840809308148,1.5481146558147476,0.0,0.0,0.0,12.900955465122895,11.352840809308148,1.5481146558147476,0.12000000000000002
2030,Madagascar,high_collection,2.4805935830275843,1.3253811514116385,1.1552124316159462,0.0,0.0,0.0,2.4805935830275843,1.3253811514116385,1.1552124316159462,0.4657000000000001
2030,Malawi,high_collection,11.081393230196724,5.920788402894109,5.160604827302614,0.0,0.0,0.0,11.081393230196724,5.920788402894109,5.160604827302614,0.46569999999999995
2030,Malaysia,high_collection,0.36606991222289653,0.1955911541006936,0.17047875812220292,0.0,0.0,0.0,0.36606991222289653,0.1955911541006936,0.17047875812220292,0.4657
2030,Maldives,high_collection,0.9055136524731812,0.48381594451642074,0.4216977079567605,0.0,0.0,0.0,0.9055136524731812,0.48381594451642074,0.4216977079567605,0.4657
2030,Mali,high_collection,0.6604313396192252,0.35286846475855194,0.30756287486067313,0.0,0.0,0.0,0.6604313396192252,0.35286846475855194,0.30756287486067313,0.46569999999999995
2030,Malta,high_collection,3.3832049154490527,2.9772203255951664,0.4059845898538863,0.0,0.0,0.0,3.3832049154490527,2.9772203255951664,0.4059845898538863,0.12
2030,Mauritania,high_collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Mauritius,high_collection,4.18169114101671,2.234277576645228,1.9474135643714816,0.0,0.0,0.0,4.18169114101671,2.234277576645228,1.9474135643714816,0.46569999999999995
2030,Mexico,high_collection,141.26229246613445,75.47644286465564,65.78584960147882,0.0,0.0,0.0,141.26229246613445,75.47644286465564,65.78584960147882,0.4657
2030,Mongolia,high_collection,2.2632366836864115,1.2092473600936495,1.0539893235927618,0.0,0.0,0.0,2.2632366836864115,1.2092473600936495,1.0539893235927618,0.46569999999999995
2030,Montenegro,high_collection,0.6646259032524385,0.3551096201077779,0.3095162831446606,0.0,0.0,0.0,0.6646259032524385,0.3551096201077779,0.3095162831446606,0.4657
2030,Morocco,high_collection,10.694781412428803,5.71422170866071,4.980559703768094,0.0,0.0,0.0,10.694781412428803,5.71422170866071,4.980559703768094,0.46570000000000006
2030,Mozambique,high_collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Myanmar,high_collection,23.287182494334154,12.442341606722739,10.844840887611415,0.0,0.0,0.0,23.287182494334154,12.442341606722739,10.844840887611415,0.4657
2030,Namibia,high_collection,4.327765608300185,2.312325164514789,2.015440443785396,0.0,0.0,0.0,4.327765608300185,2.312325164514789,2.015440443785396,0.46569999999999995
2030,Nepal,high_collection,2.884845434797681,1.5413729158124008,1.3434725189852799,0.0,0.0,0.0,2.884845434797681,1.5413729158124008,1.3434725189852799,0.46569999999999995
2030,Netherlands,high_collection,779.4189893272909,685.888710608016,93.5302787192749,1.9822221220846292,1.7894642218672248,0.19275790021740424,781.4012114493755,687.6781748298832,93.7230366194923,0.11994227196762455
2030,New Caledonia,high_collection,0.0027897108999719224,0.0014905425338549985,0.0012991683661169244,0.0,0.0,0.0,0.0027897108999719224,0.0014905425338549985,0.0012991683661169244,0.46570000000000006
2030,New Zealand,high_collection,94.39369575367894,83.06645226323747,11.327243490441468,0.0,0.0,0.0,94.39369575367894,83.06645226323747,11.327243490441468,0.11999999999999995
2030,Nicaragua,high_collection,7.376648948911693,3.941343533403517,3.435305415508175,0.0,0.0,0.0,7.376648948911693,3.941343533403517,3.435305415508175,0.46569999999999995
2030,Niger,high_collection,2.259735163657819,1.2073764979423727,1.0523586657154462,0.0,0.0,0.0,2.259735163657819,1.2073764979423727,1.0523586657154462,0.4657
